syn_id,pre_pt_root_id,post_pt_root_id,syn_size,pre_syn_cell_type,pre_syn_clf_type,post_syn_cell_type,post_syn_clf_type,synapse_area,pre_area,post_area,pre_post_ratio,perimeter,circularity,mean_intensity,median_intensity,std_intensity,pre_post_distance,jaccard_index,pre_overlap,post_overlap,major_axis_length,minor_axis_length
474842603,864691136144537908,864691136365262711,228,6P-IT,E,6P-CT,E,20702,13978,6724,2.0788221296847116,718.5868324581534,0.5038063749835715,134.58238992592592,135.0,5.075060770673771,62.05520529786662,0.0,0.0,0.0,176.9810300402219,162.35080829559269
308415528,864691136521566865,864691136388764023,16828,6P-CT,E,5P-ET,E,11728,4559,7169,0.6359324870972242,457.8954903232549,0.7029122122057403,136.82415762962964,138.0,9.256260811014526,47.513711745660835,0.0,0.0,0.0,142.7330049723275,109.1396477315679
478617858,864691136673155463,864691136201977790,212,BC,I,MC,I,9781,4839,4942,0.9791582355321732,545.8061325481598,0.41258772302405267,131.87159229629628,131.0,6.631106833101084,83.24484640556581,0.0,0.0,0.0,188.35004522924766,85.22804327573195
320802557,864691135685095607,864691135273828113,5332,5P-NP,E,BC,I,11098,1622,9476,0.17116926973406502,516.906637611548,0.5219517602074097,138.63234251851853,139.0,8.969466203532441,58.215287935292956,0.0,0.0,0.0,141.58550717913997,113.9343629872817
217717654,864691135502268738,864691136144252468,7248,6P-IT,E,BC,I,9432,1287,8145,0.1580110497237569,425.13098833543773,0.6557950455714573,132.885728,133.0,8.747359405939756,61.4009416924844,0.0,0.0,0.0,133.7250042663366,96.92599932829157
397823807,864691136287467715,864691135696870554,3580,23P,E,23P,E,6953,3549,3404,1.0425969447708578,515.0376259469858,0.3293852735582944,127.59266696296297,127.0,7.69269214186625,76.80799127793715,0.0,0.0,0.0,180.93435288732337,53.789058252832675
99182829,864691135100362784,864691136391230847,11468,6P-IT,E,6P-IT,E,12581,4878,7703,0.6332597689211995,513.889393668845,0.5986675493054455,137.4803665185185,138.0,7.495447290319669,74.23777045513506,0.0,0.0,0.0,170.39123622663405,104.87216729790403
242660809,864691136910850158,864691135739955092,3408,6P-CT,E,BC,I,12562,2255,10307,0.21878335112059766,501.8650070512055,0.6267506927989968,130.4814565925926,131.0,10.86583611658174,60.074641508553775,0.0,0.0,0.0,151.90845937366646,120.52058083574407
8996381,864691136118899736,864691134964864799,8604,23P,E,23P,E,7314,4424,2890,1.530795847750865,359.9898987322333,0.7092252525807768,130.14837333333332,129.0,9.85651376381009,47.95119706540189,0.0,0.0,0.0,121.075371036741,78.91213709770206
65267899,864691136723526397,864691135565622615,14612,4P,E,6P-IT,E,14481,7684,6797,1.130498749448286,552.8954903232548,0.5952814128280964,141.43875466666665,141.0,4.639558995832637,61.98671891018005,0.0,0.0,0.0,169.46082348088683,122.75070308415633
372088919,864691136101069941,864691136195150156,13480,23P,E,4P,E,10399,3620,6779,0.5340020652013572,398.23253941935263,0.824001411987813,133.98711555555556,134.0,6.78935285673926,47.0309505148895,0.0,0.0,0.0,127.32565826484263,105.05407837530514
78543683,864691135156313956,864691135498025491,3828,NGC,I,23P,E,11743,10471,1272,8.23191823899371,558.1909088590099,0.47361277357502063,132.31474133333333,133.0,5.6426103071430305,40.865565831035816,0.0,0.0,0.0,159.3340601314469,113.26972287811813
360900107,864691135947175265,864691135182715906,5888,MC,I,4P,E,10843,4013,6830,0.5875549048316252,530.8599564173221,0.4835032388498291,135.40521955555556,135.0,4.130752213887455,70.44327364891878,0.0,0.0,0.0,162.5981915879967,99.79905041445994
346474711,864691135658887042,864691135754538701,18600,23P,E,6P-IT,E,10464,5211,5253,0.9920045688178184,416.2914139223983,0.758774431210252,132.12327466666667,133.0,7.132074890622447,54.23598738766195,0.0,0.0,0.0,130.25910988412997,106.89852831814935
439973782,864691135303577767,864691136090952372,10828,6P-IT,E,5P-ET,E,10667,6235,4432,1.4068140794223827,470.47518010647184,0.6055900413019174,136.23960325925927,136.0,4.602909520719488,57.20499776442148,0.0,0.0,0.0,148.67723521266373,97.27978589984754
455753091,864691136482857516,864691135474656320,24640,6P-IT,E,6P-IT,E,13704,3720,9984,0.37259615384615385,513.3980156401965,0.6533544336018328,134.31223822222222,135.0,6.853621051298776,54.70519341443759,0.0,0.0,0.0,146.06800180073128,123.99864450383822
427034244,864691135013859734,864691136443747459,33564,23P,E,23P,E,12552,5899,6653,0.8866676687208778,483.6467529817256,0.6743203119429484,130.09380977777778,130.0,6.8573863301660944,54.09440283165302,0.0,0.0,0.0,137.691959190894,119.94260647147182
469696248,864691135754399949,864691135816371791,668,6P-IT,E,6P-IT,E,11034,6755,4279,1.578639869128301,516.8772003600252,0.5190008776248367,132.86628266666668,133.0,6.528503836365027,65.23935768803237,0.0,0.0,0.0,149.5902425320231,103.65966306881116
188702592,864691135753932237,864691136390930047,14448,4P,E,4P,E,7131,3567,3564,1.0008417508417509,355.60512242138304,0.7086377498687734,128.35337155555555,128.0,6.345147900329638,46.168543543048614,0.0,0.0,0.0,112.99123397296346,83.82193325627543
141274739,864691135335363305,864691136108939704,8868,5P-IT,E,6P-IT,E,8730,4984,3746,1.3304858515750133,456.8010819142764,0.5257385948168822,126.80306666666667,126.0,6.276344259377603,53.92533259490797,0.0,0.0,0.0,142.116531162438,96.92785375769758
347583747,864691135387609217,864691135491314151,3380,4P,E,5P-IT,E,4353,2742,1611,1.702048417132216,305.86500705120545,0.5847078759303579,130.95546044444444,131.0,5.477156217234537,50.137228007878306,0.0,0.0,0.0,113.22510508411554,55.147609684720436
55154893,864691135509589769,864691135658696322,13696,5P-IT,E,6P-CT,E,8525,3013,5512,0.5466255442670537,460.47518010647184,0.5052331040886203,135.54607407407408,135.0,7.4541081982722845,48.335597705256035,0.0,0.0,0.0,145.2846576269863,76.3129591390936
406255898,864691135518098058,864691135968901477,1932,6P-IT,E,6P-IT,E,3271,1649,1622,1.0166461159062885,346.1076477383248,0.3431373687209727,131.3395908148148,131.0,7.151232528109126,70.93215770000373,0.0,0.0,0.0,74.00251404957302,44.52860924758939
179890933,864691135274644453,864691136272945598,256,5P-ET,E,5P-IT,E,16082,6231,9851,0.6325246167901736,561.3147545195113,0.6414118890532996,144.92854637037038,146.0,5.677775791132325,61.36117028742864,0.0,0.0,0.0,159.77910661649776,135.9565260546476
381687879,864691135841706211,864691135778029501,4304,6P-CT,E,6P-IT,E,5998,3818,2180,1.7513761467889908,348.8355697996826,0.6194051340897221,135.86534044444446,136.0,6.215436278929335,55.153681502229595,0.0,0.0,0.0,126.24715966378983,63.893887974183514
173530323,864691136419238551,864691136725020413,1228,4P,E,4P,E,4595,3158,1437,2.197633959638135,402.71782079359116,0.35603581169298365,143.58859703703703,145.0,8.737193517659334,68.60046542315487,0.0,0.0,0.0,158.477264501387,41.754265347761795
393943901,864691135700648226,864691135571806445,15248,23P,E,MC,I,16214,7509,8705,0.8626076967260196,541.3980156401965,0.6951310907954888,127.2480722962963,126.0,6.32909647658213,70.5795637436656,0.0,0.0,0.0,166.0434028882909,130.47861200160088
352982986,864691135233112409,864691135910650281,1840,6P-IT,E,6P-CT,E,13377,3432,9945,0.34509803921568627,766.8538597629122,0.28585340873277343,134.98444977777777,136.0,6.455075795366169,57.47924415285549,0.0,0.0,0.0,164.2327507687521,115.05189791441295
147887389,864691135293889292,864691135059192987,13260,6P-IT,E,6P-IT,E,14330,10557,3773,2.79803869599788,597.7827919510468,0.5039288659692295,132.7255348148148,133.0,10.945992365341814,37.98134099130836,0.0,0.0,0.0,186.39319787997866,103.18785109284752
354763134,864691136391299967,864691135511566032,2232,6P-CT,E,4P,E,3408,2218,1190,1.8638655462184874,314.8416664540925,0.4320410821716642,137.99819733333334,136.0,11.195435273923707,36.13744944391029,0.0,0.0,0.0,81.5982297828776,63.981070915556614
231649916,864691135386900609,864691135162777133,34984,23P,E,23P,E,16975,11114,5861,1.8962634362736734,529.3208511739211,0.7613452500900394,136.5592888888889,136.0,5.556919911401312,62.48246196443372,0.0,0.0,0.0,158.0326231333432,140.20810986300157
169565158,864691135464009629,864691135697054362,11284,6P-IT,E,5P-ET,E,15060,10307,4753,2.168525142015569,593.4629867976521,0.5373380066836055,131.5296888888889,131.0,6.349090460923334,57.36321146667725,0.0,0.0,0.0,168.74124212599446,134.0962917233714
95296277,864691136923497188,864691135838704275,7976,6P-IT,E,6P-CT,E,11405,4607,6798,0.6776993233303913,471.58787847867995,0.64443613809157,133.23026814814816,132.0,6.122217970331074,59.12621335270101,0.0,0.0,0.0,154.51177747444302,99.61355964175259
97690798,864691136595223458,864691135701224827,188,5P-IT,E,6P-CT,E,3750,1777,1973,0.900658895083629,412.1198410471445,0.2774559767206744,139.64,139.0,8.743591939243279,44.37277446591864,0.0,0.0,0.0,26.22159086763868,13.096715716611854
83321721,864691136776702062,864691136912642289,21236,5P-IT,E,5P-IT,E,13001,7455,5546,1.344212044716913,519.3452377915606,0.6057233491997589,128.72032503703704,129.0,5.6630194004529475,51.0762877888189,0.0,0.0,0.0,175.18594019431944,102.06815457330256
100837633,864691135783147571,864691135995392426,5036,6P-IT,E,BC,I,16267,4413,11854,0.3722793993588662,577.4568901432423,0.6130250132199503,133.02283940740742,131.0,11.960251235686007,69.17548912198423,0.0,0.0,0.0,159.4101618231433,146.89161722409915
122503076,864691135754399437,864691134965279263,3776,23P,E,23P,E,10315,2946,7369,0.3997828742027412,515.0254326381661,0.4886768267692961,134.57622814814815,135.0,13.306701166558776,53.60032085789739,0.0,0.0,0.0,158.18512728354102,91.44571596510725
35262624,864691136595470498,864691135755432914,12680,6P-IT,E,6P-IT,E,7557,3413,4144,0.8236003861003861,396.13203435596427,0.6051727408999341,136.57133777777779,139.0,8.513472449223288,49.90536701677025,0.0,0.0,0.0,129.0525013260823,81.656823356397
231564243,864691136090901428,864691135213416504,1648,5P-IT,E,6P-IT,E,3720,2828,892,3.1704035874439462,321.4629867976521,0.4523669344234782,130.2579022222222,130.0,8.257344865121627,46.22491388198455,0.0,0.0,0.0,107.77161578790043,50.304836586184095
333379640,864691136090069559,864691135454938474,13404,5P-NP,E,23P,E,9529,4410,5119,0.8614963860128931,391.8061325481598,0.7800361541166388,128.7314648888889,129.0,6.881684484088543,46.21172408430445,0.0,0.0,0.0,130.49430125562645,94.98650785458753
314312245,864691135387440257,864691135135476249,8792,6P-IT,E,6P-IT,E,4009,1182,2827,0.41811107180756985,259.9655121145938,0.7454430097327748,132.9965834074074,133.0,6.576828360985105,34.18012608365884,0.0,0.0,0.0,76.4521733156242,70.86155224058098
371057978,864691135919667632,864691136617447899,4744,4P,E,23P,E,5159,3880,1279,3.0336200156372164,422.5046173579948,0.3631720962989759,135.56793866666666,137.0,8.261446347037484,42.69513751603015,0.0,0.0,0.0,132.42380316660044,74.46834841299712
35040548,864691136818717294,864691135941163124,1984,5P-IT,E,6P-IT,E,2233,619,1614,0.38351920693928127,195.3086578651014,0.7356235020953785,132.9074794074074,132.0,7.041029655285722,26.71979458550441,0.0,0.0,0.0,61.867311709941006,47.1887211609823
484993715,864691136903532210,864691135658611842,684,BPC,I,23P,E,15627,4467,11160,0.4002688172043011,531.3259018078045,0.6956062895295966,148.97573422222223,150.0,4.62045082634752,69.4629246684122,0.0,0.0,0.0,177.4503329722761,121.16849793411257
358134054,864691135394403317,864691136089964343,4436,6P-IT,E,23P,E,3144,2626,518,5.06949806949807,228.93607486307093,0.7538135441263253,124.44939733333334,124.0,6.5494392833037045,19.60626102790161,0.0,0.0,0.0,75.24235292170255,55.28704779510069
269606153,864691135946637921,864691135884724336,3068,6P-IT,E,6P-IT,E,15930,6086,9844,0.6182446160097521,603.0193359837563,0.5505074029813961,135.54597333333334,135.0,9.41080477178345,70.2148423999688,0.0,0.0,0.0,162.61030615722908,141.00582453466907
29626999,864691135561538529,864691135502437301,4788,4P,E,BPC,I,11808,6907,4901,1.409304223627831,575.1086937588511,0.44862796641245656,124.81601066666667,125.0,7.256780088892929,57.417555515265164,0.0,0.0,0.0,151.40846495864994,123.09148522562374
314924750,864691136237527868,864691135617068393,10964,6P-CT,E,6P-IT,E,9129,4401,4728,0.9308375634517766,418.14927829866735,0.6561004988929203,136.73983822222223,137.0,7.517504510913558,57.97473301875386,0.0,0.0,0.0,151.45926937740728,80.19499874371813
428223767,864691136912634609,864691135428854576,3360,4P,E,23P,E,2764,2023,741,2.7300944669365723,272.04267658086917,0.46932514655267066,131.63031585185186,131.0,8.753209392425445,38.8959622453223,0.0,0.0,0.0,99.8899739370404,43.64358048512382
174933184,864691135477535144,864691135468586636,19492,5P-IT,E,4P,E,13681,8811,4870,1.8092402464065709,464.5756851698602,0.7965531414976873,129.23236622222223,131.0,12.169047877096489,62.807482181461644,0.0,0.0,0.0,144.62445361241194,127.45857174532821
321982018,864691136137450621,864691135498429459,5368,6P-IT,E,6P-CT,E,10592,6152,4440,1.3855855855855856,447.0782104868019,0.6659181136123887,135.4706797037037,135.0,8.136176708463026,71.37250630869103,0.0,0.0,0.0,166.8273601992048,84.61595144060183
187736663,864691135925507086,864691135687843040,784,23P,E,23P,E,10553,3038,7515,0.4042581503659348,493.4041122946064,0.5447287189205964,128.45646014814815,128.0,10.441624592617417,61.85387372575574,0.0,0.0,0.0,135.54268416081467,111.9702862011652
167295166,864691136194769878,864691135658974082,5816,5P-IT,E,5P-IT,E,7897,3492,4405,0.7927355278093076,435.6467529817257,0.5228812143713283,134.8450865185185,133.0,9.315100621626861,76.83635670644034,0.0,0.0,0.0,177.07103352831442,61.43545051237525
91032409,864691135278716321,864691136009169836,7712,4P,E,6P-CT,E,13139,3514,9625,0.3650909090909091,604.3746750430835,0.4520220919019255,126.38559703703703,126.0,5.491404242510098,61.43580178189168,0.0,0.0,0.0,161.03283948891607,129.09636601924237
409642073,864691135355803599,864691135645339631,5080,5P-NP,E,6P-IT,E,7816,2518,5298,0.47527368818422044,443.4396462005392,0.4994883653153904,128.63081718518518,129.0,6.114286201426056,57.25451451163187,0.0,0.0,0.0,128.3440201324943,88.38715906269134
248483981,864691135781630544,864691136009452206,956,23P,E,23P,E,4122,2965,1157,2.5626620570440797,447.3269478283311,0.25886165776208253,131.13761066666666,131.0,8.5654995945607,26.556051731812296,0.0,0.0,0.0,24.24914503008557,16.14313540487819
69603450,864691135838640275,864691136091526836,5192,BC,I,23P,E,13003,7079,5924,1.1949696151249156,471.49852070358486,0.7350091702883581,131.81134696296297,132.0,6.815975870603833,63.68172186635862,0.0,0.0,0.0,147.2087432579256,118.59105397707302
290410016,864691136021300728,864691135754606546,3496,23P,E,5P-IT,E,6899,4157,2742,1.5160466812545588,407.80003589374985,0.5213165225560623,133.82947881481482,133.0,7.504936143992372,53.63729021264121,0.0,0.0,0.0,127.48760096236438,78.58809331893727
70141693,864691135571992101,864691137054779510,908,4P,E,23P,E,10168,8127,2041,3.9818716315531604,571.6345596729059,0.3910285314510976,128.82320592592592,129.0,8.429785753823895,49.58938005518193,0.0,0.0,0.0,162.47392480046122,95.06829908057705
285333744,864691135013677814,864691135082724599,224,6P-CT,E,BC,I,5930,1581,4349,0.3635318464014716,348.2914139223983,0.6142978858338511,135.61736,136.0,9.112172808779842,40.847289167918866,0.0,0.0,0.0,107.46302035883862,77.68545874141348
61215651,864691135937614596,864691135474597952,10440,6P-CT,E,6P-IT,E,6980,3815,3165,1.2053712480252765,504.2680733252854,0.3449390329528615,120.76695703703703,120.0,10.032206906850451,52.958442889693565,0.0,0.0,0.0,115.5217255681715,70.47559062108442
246224439,864691135082686199,864691136907315310,13544,6P-CT,E,6P-CT,E,8978,4200,4778,0.8790288823775638,447.747258045114,0.5627604848994566,128.98226903703704,128.0,8.027117538900422,55.51745223781178,0.0,0.0,0.0,133.0687630029173,92.37082660409497
384476366,864691135701234555,864691135926546644,4704,4P,E,BC,I,6704,1398,5306,0.2634753109687147,403.97770542341357,0.5162131617930134,130.68492681481482,130.0,9.829381262271218,52.017744452954226,0.0,0.0,0.0,140.3394229397465,68.51817558745552
112693475,864691136091451060,864691135614305995,3188,4P,E,4P,E,2958,2010,948,2.1202531645569622,225.9655121145938,0.7279871496730117,129.06948266666666,128.0,7.274287177229856,35.62164705231638,0.0,0.0,0.0,82.07433190830297,48.60929022050564
239373114,864691135610296583,864691135510267401,2708,6P-CT,E,6P-CT,E,8197,2946,5251,0.561035993144163,500.33304448274095,0.4114778154765314,132.47836296296296,131.0,6.693306727600294,49.21049882405456,0.0,0.0,0.0,150.90950018618534,77.18308612020914
351968117,864691136973683740,864691135864438910,14624,5P-IT,E,6P-IT,E,6565,3069,3496,0.8778604118993135,345.94826817189073,0.689322211634584,133.12061925925926,133.0,4.54980169224332,52.66071626572038,0.0,0.0,0.0,121.74826338893419,71.35574260956682
360019655,864691135446808722,864691135877220179,2724,BC,I,5P-ET,E,15532,8307,7225,1.149757785467128,588.0315292925759,0.5644637025747735,129.45973451851853,128.0,8.31630726601975,57.892428246516516,0.0,0.0,0.0,157.835488222456,138.65502149694174
